source_image,entry_type,volume_or_year_greek,volume_or_year_english,subsection_greek,subsection_english,author_greek,author_english,normalized_author,editor_translator,title_greek,title_english,page_numbers,lecture_count,disciplines,needs_review
image_0223_right.png,Journal Article,ΤΟΜΟΣ Ι' (1875),VOLUME 10 (1875),,,Ι. Τζέτζη.,I. Tzetzi.,I. Tzetzi,,Ἔκθεσις περὶ τοῦ περὶ συλλογῆς ζώντων μνημείων ἐν τῇ γλώσσῃ τοῦ λαοῦ Ζωγραφείου διαγωνίσματος.,Report on the Zographeion competition for the collection of living monuments in the language of the people.,σ. 200,,"Linguistics, Folklore, Dialectology, Ethnography",False
image_0223_right.png,Journal Article,ΤΟΜΟΣ ΙΑ' (1878),VOLUME 11 (1878),,,Ε. Ἰωαννίδου.,E. Ioannidou.,Emm. Ioannidou,,Περὶ ἀνατροφῆς,On upbringing,σ. 1,,"Education, Ethics, Psychology, Sociology",False
image_0223_right.png,Journal Article,ΤΟΜΟΣ ΙΑ' (1878),VOLUME 11 (1878),,,Μ. Παρανίκα.,M. Paranika.,M. Paranikas,,Ἐκκλησιαστικά,Ecclesiastical matters,σ. 26,,"Theology, History, Religion, Administration",False
image_0223_right.png,Journal Article,ΤΟΜΟΣ ΙΑ' (1878),VOLUME 11 (1878),,,Μ. Παρανίκα.,M. Paranika.,M. Paranikas,,Περὶ Ἰωάννου Ζυγομαλᾶ καὶ Μιχαὴλ Ἑρμοδώρου,On Ioannis Zygomalas and Michail Hermodoros,σ. 35,,"History, Biography, Philology, Ottoman Greek History",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΑ' (1878),VOLUME 11 (1878),,,Δ. Σταματιάδου.,D. Stamatiadou.,D. Stamatiadis,,Ὁ ἀγὼν τῆς Ἐπιστήμης,The Struggle of Science,σ. 47,,"Philosophy, History of Science, Science, Philosophy of Science",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΑ' (1878),VOLUME 11 (1878),,,Μ. Παρανίκα.,M. Paranika.,M. Paranikas,,"Νεοελληνικά (Ἰάκωβος Βασιλικός, Ἰάκωβος Διασωρῖνος καὶ Γεώργιος Σαμαρᾶς)","Modern Greek (Iakovos Vasilikos, Iakovos Diasorinos and Georgios Samaras)",σ. 66,,"History, Literature, Biography, Philology",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΑ' (1878),VOLUME 11 (1878),,,Μ. Παρανίκα.,M. Paranika.,M. Paranikas,,Ἐκπαιδευτικά. (Συμπλήρωσις τοῦ Σχεδιάσματος αὐτοῦ περὶ τῶν μετὰ τὴν ἅλωσιν σχολείων κτλ.),Educational. (Supplement to his Draft on post-fall schools etc.),σ. 74,,"Education, History, History of Education, Ottoman Greek History",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΑ' (1878),VOLUME 11 (1878),,,Ι. Καρολίδου.,I. Karolidou.,I. Karolidis,,Περὶ γενέσεως γλώσσης,On the origin of language,σ. 96,,"Linguistics, Anthropology, Philology, Philosophy",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΑ' (1878),VOLUME 11 (1878),,,Μ. Παρανίκα.,M. Paranika.,M. Paranikas,,Περὶ τῆς θρησκείας τῶν ἀρχαίων Ἑλλήνων,On the religion of the ancient Greeks,σ. 110,,"History, Religion, Classics, Mythology",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΑ' (1878),VOLUME 11 (1878),,,Γ. Σάρρου.,G. Sarrou.,G. Sarrou,,Περὶ ποινικῆς νομοθεσίας,On criminal legislation,σ. 119,,"Law, Criminology, Political Science",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΑ' (1878),VOLUME 11 (1878),,,Ι. Γ. Δημητριάδου.,I. G. Dimitriatou.,I. G. Dimitriadou,,Ἔκθεσις περὶ τῆς κιβωτοῦ μαθηματικῶν προβλημάτων.,Report on the ark of mathematical problems.,σ. 130,,"Mathematics, Education, History of Science",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΑ' (1878),VOLUME 11 (1878),,,Ι. Ἀριστοκλέους.,I. Aristokleous.,I. D. Aristokleous,,Ἐπέτειος γενικὴ Ἔκθεσις.,Annual general Report.,σ. 182,,"History, Administration",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΑ' (1878),VOLUME 11 (1878),,,Οδ. Ἰαλέμου.,Od. Ialemou.,Od. Ialemos,,Ἔκθεσις περὶ τῆς ἐν ταῖς ἐπαρχίαις τοῦ Ὀθωμανικοῦ κράτους καταστάσεως τῆς παιδείας,Report on the state of education in the provinces of the Ottoman state,σ. 119,,"Education, History, History of Education, Ottoman History",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΑ' (1878),VOLUME 11 (1878),,,Οδ. Ἰαλέμου.,Od. Ialemou.,Od. Ialemos,,Ἔκθεσις περὶ τῆς ἐν ταῖς ἐπαρχίαις καταστάσεως τῆς παιδείας καὶ περὶ τῶν ἐν ἀπόροις σχολείοις καὶ σωματείοις διανεμηθεισῶν χρηματικῶν προσφορῶν.,Report on the state of education in the provinces and on the financial contributions distributed to needy schools and associations.,σ. 210,,"Education, History, Economics, History of Education",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΑ' (1878),VOLUME 11 (1878),,,Αἰμ. Νοννότου.,Aim. Nonnotou.,Aim. Nonnotou,,Ἔκθεσις ἐπὶ τοῦ περὶ συλλογῆς ζώντων μνημείων ἐν τῇ γλώσσῃ τοῦ λαοῦ Ζωγραφείου διαγωνίσματος.,Report on the Zografeion competition for the collection of living monuments in the language of the people.,,,"Linguistics, Philology, Folklore, Dialectology",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΑ' (1878),VOLUME 11 (1878),§ Ἐν Ἀρχαιολογικῷ παραρτήματι.,In the Archaeological Appendix.,A. Mortdmann.,A. Mortdmann.,A. Mortdmann,,Βρυνένιος Στρατηγὸς Δαλματίας.,Bryennios General of Dalmatia.,,,"History, Archaeology, Byzantine Studies, Biography",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΑ' (1878),VOLUME 11 (1878),§ Ἐν Ἀρχαιολογικῷ παραρτήματι.,In the Archaeological Appendix.,Paul Schroeder.,Paul Schroeder.,Paul Schroeder,,Περὶ τῆς Κυπριακῆς ἐπιγραφῆς.,On the Cypriot inscription.,,,"Archaeology, Epigraphy, Philology, Classics",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΒ' (1876),VOLUME 12 (1876),,,Κ. Καραπάνου.,K. Karapanou.,K. Karapanou,,Ἡ Δωδώνη καὶ τὰ ἐρείπια αὐτῆς,Dodona and its ruins,σ. 1,,"Archaeology, History, Classics, Topography",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΒ' (1876),VOLUME 12 (1876),,,Οδ. Ἰαλέμου.,Od. Ialemou.,Od. Ialemos,,Ἡ ἱστορία τοῦ Ἑλληνικοῦ Φιλολογικοῦ Συλλόγου,The history of the Hellenic Philological Society,σ. 6,,"History, Philology, History of Education, Ottoman Greek History",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΒ' (1876),VOLUME 12 (1876),,,Φ. Τάγη.,F. Tagi.,F. Tagis,,Περὶ τῆς σημασίας τῶν ὀνείρων παρὰ τοῖς ἀρχαίοις,On the significance of dreams among the ancients,σ. 19,,"History, Psychology, Classics, Religion",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΒ' (1876),VOLUME 12 (1876),,,Α. Πασπάτη.,A. Paspati.,A. G. Paspatis,,Τὰ Θρᾳκικὰ προάστεια τοῦ Βυζαντίου,The Thracian suburbs of Byzantium,σ. 33,,"History, Geography, Byzantine Studies, Topography",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΒ' (1876),VOLUME 12 (1876),,,Α. Πασπάτη.,A. Paspati.,A. G. Paspatis,,Τὰ ἀνατολικὰ προάστεια τοῦ Βυζαντίου,The eastern suburbs of Byzantium,σ. 43,,"History, Geography, Byzantine Studies, Topography",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΒ' (1876),VOLUME 12 (1876),,,Ι. Καρολίδου.,I. Karolidou.,I. Karolidis,,Περὶ συνθέσεως ὀνομάτων,On the composition of names,σ. 53,,"Linguistics, Philology",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΒ' (1876),VOLUME 12 (1876),,,Ι. Καρολίδου.,I. Karolidou.,I. Karolidis,,Περὶ γλώσσης,On language,σ. 58,,"Linguistics, Philology, Philosophy",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΒ' (1876),VOLUME 12 (1876),,,Γ. Δημητριάδου.,G. Dimitriatou.,G. Dimitriadis,,"Ἔκθεσις ἐπὶ τῆς ἐγκολπίου ἐμπορικῆς ἀριθμητικῆς Μαγδάνη, καὶ περὶ τῆς τῶν ἀριθμῶν ἐπιστήμης καὶ τῶν ὑποδιαιρέσεων αὐτῆς","Report on Magdani's pocket commercial arithmetic, and on the science of numbers and its subdivisions",σ. 62,,"Mathematics, Economics, Education, History of Science",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΒ' (1876),VOLUME 12 (1876),,,Μ. Παρανίκα.,M. Paranika.,M. Paranikas,,Περὶ Θεοδώρου Ρεντίου,On Theodoros Rentios,σ. 75,,"History, Biography",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΒ' (1876),VOLUME 12 (1876),,,Φιλ. Ἐπιτροπῆς.,Phil. Epitropis.,Filol. Epitropis,,Ἔκθεσις περὶ ζώντων μνημείων τῆς Ἑλληνικῆς γλώσσης,Report on living monuments of the Greek language,σ. 101,,"Linguistics, Philology, Dialectology, Folklore",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΒ' (1876),VOLUME 12 (1876),,,Ι. Ἀριστοκλέους,I. Aristokleous,I. D. Aristokleous,,Ἐπέτειος γενικὴ ἔκθεσις.,Annual general report.,σ. 131,,"History, Administration",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΒ' (1876),VOLUME 12 (1876),,,Μ. Παρανίκα,M. Paranika,M. Paranikas,,Περὶ τῶν σχέσεων τῶν Πατριαρχῶν τῆς Ἀνατολῆς πρὸς ὀρθοδόξους ἡγεμόνας τῆς τε Ρωσσίας καὶ τῶν Παριστρίων Ἡγεμονιῶν,On the relations of the Patriarchs of the East with orthodox rulers of both Russia and the Danubian Principalities,σ. 143,,"History, Religion, Political Science, International Relations",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΒ' (1876),VOLUME 12 (1876),,,Μ. Παρανίκα,M. Paranika,M. Paranikas,,Βιογραφικαὶ σημειώσεις περὶ Διονυσίου Παπαρρούση,Biographical notes on Dionysios Paparrousis,σ. 156,,"Biography, History",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΒ' (1876),VOLUME 12 (1876),,,Μ. Παρανίκα,M. Paranika,M. Paranikas,,Περὶ τῆς οἰκογενείας Ράλλη Καραβοκύρη,On the Rallis Karavokyris family,σ. 159,,"History, Genealogy, Biography, Ottoman Greek History",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΒ' (1876),VOLUME 12 (1876),,,Δ. Σταματιάδου.,D. Stamatiadou.,D. Stamatiadis,,Περὶ τῆς κοινωνικῆς καταστάσεως τῆς γυναικὸς ἐν ἔθνεσι μαχίμοις καὶ λαοῖς ἡμιβαρβάροις,On the social status of women in martial nations and semi-barbarous peoples,σ. 161,,"Sociology, Anthropology, History, Women's Studies",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΒ' (1876),VOLUME 12 (1876),,,Δ. Σταματιάδου.,D. Stamatiadou.,D. Stamatiadis,,Περὶ τῆς κοινωνικῆς καταστάσεως τῶν τέκνων ἐν ἔθνεσι μαχίμοις καὶ παρὰ λαοῖς ἡμιβαρβάροις,On the social status of children in martial nations and among semi-barbarous peoples,σ. 167,,"Sociology, Anthropology, History, Ethnology",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΓ' (1880),VOLUME 13 (1880),,,Ι. Καρολίδου.,I. Karolidou.,I. Karolidis,,Περὶ τῆς πρώτης τῶν ὀργανικῶν γενέσεως,On the first genesis of organic beings,σ. 1,,"Biology, Philosophy, Natural History, Natural Sciences",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΓ' (1880),VOLUME 13 (1880),,,Α. Πασπάτη.,A. Paspati.,A. G. Paspatis,,Νεώτατα Βυζαντινὰ μελετήματα,Newest Byzantine studies,σ. 5,,"History, Byzantine Studies, Historiography",False
image_0224_left.png,Journal Article,ΤΟΜΟΣ ΙΓ' (1880),VOLUME 13 (1880),,,Σ. Ἀριστάρχου.,S. Aristarchou.,St. Aristarchou,,Περὶ φυτῶν παρ' Ἑβραίοις,On plants among the Hebrews,σ. 21,,"Botany, History, Religion, Natural History",False
image_0224_right.png,Journal Article,ΤΟΜΟΣ ΙΓ' (1880),VOLUME XIII (1880),,,Α. Πασπάτη,A. Paspati,A. G. Paspatis,,Περὶ μεταναστεύσεως τῶν Ἀτσιγγάνων,On the migration of the Gypsies,σ. 35,,"Anthropology, History, Ethnology, Geography",False
image_0224_right.png,Journal Article,ΤΟΜΟΣ ΙΓ' (1880),VOLUME XIII (1880),,,Γ. Δημητριάδου,G. Dimitriadi,G. Dimitriadis,,Περὶ μέτρων καὶ σταθμῶν,On weights and measures,σ. 39,,"Metrology, History, Economics, Physics",False
image_0224_right.png,Journal Article,ΤΟΜΟΣ ΙΓ' (1880),VOLUME XIII (1880),,,Ἐκπ. Ἐπιτροπῆς,Educational Committee,Ekp. Epitropis,,Ἔκθεσις περὶ τῶν ἐν Κων)πόλει καὶ τοῖς πέριξ σχολείων,Report on the schools in Constantinople and its surroundings,σ. 56,,"Education, History, History of Education, Ottoman Greek History",False
image_0224_right.png,Journal Article,ΤΟΜΟΣ ΙΓ' (1880),VOLUME XIII (1880),,,Σ. Ἀριστάρχου,S. Aristarchou,St. Aristarchou,,"Περὶ ἐπιγραφῶν Ἑλληνικῶν, Λατινικῶν καὶ Σερβικῶν τῆς ἐπαρχίας Βελεγράδων","On Greek, Latin and Serbian inscriptions of the province of Belgrade",σ. 84,,"Epigraphy, History, Archaeology, Philology",False
image_0224_right.png,Journal Article,ΤΟΜΟΣ ΙΓ' (1880),VOLUME XIII (1880),,,Γ. Δημητριάδου,G. Dimitriadi,G. Dimitriadis,,Σχέδιον ἀπογραφῆς τοῦ Ὀρθοδόξου πληθυσμοῦ Κωνσταντινουπόλεως καὶ τῶν προαστείων αὐτῆς,Plan for the census of the Orthodox population of Constantinople and its suburbs,σ. 102,,"Demography, History, Statistics, Ottoman Greek History",False
image_0224_right.png,Journal Article,ΤΟΜΟΣ ΙΓ' (1880),VOLUME XIII (1880),,,Ἐκπ. Ἐπιτροπῆς,Educational Committee,Ekp. Epitropis,,Ἔκθεσις ἀναγνωσθεῖσα κατὰ τὴν ἐπέτειον ἑορτὴν τοῦ Συλλόγου,Report read at the anniversary celebration of the Society,σ. 122,,"History, Administration",False
image_0224_right.png,Journal Article,ΤΟΜΟΣ ΙΓ' (1880),VOLUME XIII (1880),,,Καραπάνειος ἀγών,Karapaneios competition,Karapaneios agon,,Περὶ ἐκδόσεως διδακτικῶν βιβλίων πρὸς χρῆσιν τῶν δημοτικῶν σχολείων,On the publication of textbooks for the use of primary schools,σ. 128,,"Education, Publishing",False
image_0224_right.png,Journal Article,ΤΟΜΟΣ ΙΓ' (1880),VOLUME XIII (1880),,,Οδ. Ἰαλέμου,Od. Ialemou,Od. Ialemos,,Ἐπέτειος γενικὴ ἔκθεσις,Annual general report,σ. 183,,"History, Administration",False
image_0224_right.png,Journal Article,ΤΟΜΟΣ ΙΓ' (1880),VOLUME XIII (1880),,,Μ. τοῦ Γένους Σχολή,Great School of the Nation,M. tou. Genous Scholi,,"Κῶδιξ περιέχων τὰς ἀντιγραφὰς τῶν ἐπιστολῶν, ψηφισμάτων, ἐπιταγμάτων, σιτημάτων, ὧν ἐπιστέλλει καὶ δέχεται τὸ ἐν Βυζαντίῳ Μέγα καὶ κοινὸν τοῦ Γένους Μουσεῖον ἐπὶ τῆς Σχολαρχίας τοῦ Κυρίου Δωροθέου Πρωΐου». (κατ' ἀντιγραφὴν τοῦ Μητροπολίτου Νικηφόρου Γλυκοῦ)","Codex containing the copies of letters, decrees, mandates, grain provisions, which the Great and Common Museum of the Nation in Byzantium sends and receives during the headmastership of Lord Dorotheos Proios. (copied by Metropolitan Nikiforos Glykos)",σ. 203,,"History, Philology, History of Education, Ottoman Greek History",False
image_0224_right.png,Journal Article,ΤΟΜΟΣ ΙΓ' (1880),VOLUME XIII (1880),Ἐν Ἀρχαιολογικῷ παραρτήματι ΙΓ' τόμου.,In the Archaeological Appendix of Volume XIII.,Νικηφόρου μητροπολίτου Ἴμβρου,"Nikiforos, Metropolitan of Imbros",Nikiforou mitropolitou Imvrou,,περί τινων ἀνεκδότων ἐπιγραφῶν Ἴμβρου,on some unpublished inscriptions of Imbros,σ. 1,,"Epigraphy, Archaeology, Classics, Philology",False
image_0224_right.png,Journal Article,ΤΟΜΟΣ ΙΓ' (1880),VOLUME XIII (1880),Ἐν Ἀρχαιολογικῷ παραρτήματι ΙΓ' τόμου.,In the Archaeological Appendix of Volume XIII.,Σ. Ἀριστάρχου,S. Aristarchou,St. Aristarchou,,Ἐπιγραφαὶ τῆς Μεσημβρινῆς Ρωσσίας,Inscriptions of Southern Russia,σ. 15,,"Epigraphy, Archaeology, History, Classics",False
image_0224_right.png,Journal Article,ΤΟΜΟΣ ΙΓ' (1880),VOLUME XIII (1880),Ἐν Ἀρχαιολογικῷ παραρτήματι ΙΓ' τόμου.,In the Archaeological Appendix of Volume XIII.,Mordtmann ἰατροῦ,Dr. Mordtmann,Mordtmann,,Διομήδης ἔπαρχος τῆς πόλεως (566—574),"Diomedes, eparch of the city (566-574)",σ. 23,,"History, Byzantine Studies, Biography, Administration",False
image_0224_right.png,Journal Article,ΤΟΜΟΣ ΙΓ' (1880),VOLUME XIII (1880),Ἐν Ἀρχαιολογικῷ παραρτήματι ΙΓ' τόμου.,In the Archaeological Appendix of Volume XIII.,Mordtmann πατρὸς καὶ Σ. Ἀριστάρχου,Mordtmann father and S. Aristarchou,Mordtmann patros and S. Aristarchou,,Χρυσόβουλον Ρωμανοῦ τοῦ Λακαπηνοῦ,Chrysobull of Romanos Lekapenos,σ. 25,,"History, Diplomatics, Byzantine Studies, Law",False
image_0224_right.png,Journal Article,ΤΟΜΟΣ ΙΓ' (1880),VOLUME XIII (1880),Ἐν Ἀρχαιολογικῷ παραρτήματι ΙΓ' τόμου.,In the Archaeological Appendix of Volume XIII.,Dr Déthier,Dr Déthier,Dr. Dethier,,Ἀνακαλύψεις Νομισματικαὶ,Numismatic discoveries,σ. 30,,"Numismatics, Archaeology, History",False
